-5.000000 1.027293
-4.937500 1.027293
-4.875000 1.027293
-4.812500 1.027293
-4.750000 1.027293
-4.687500 1.027293
-4.625000 1.027293
-4.562500 1.027293
-4.500000 1.027293
-4.437500 1.027293
-4.375000 1.027293
-4.312500 1.027293
-4.250000 1.027293
-4.187500 1.027293
-4.125000 1.027293
-4.062500 1.027293
-4.000000 1.027293
-3.937500 1.027293
-3.875000 1.027293
-3.812500 1.027293
-3.750000 1.027293
-3.687500 1.027293
-3.625000 1.027293
-3.562500 1.027293
-3.500000 1.027293
-3.437500 1.027292
-3.375000 1.027291
-3.312500 1.027286
-3.250000 1.027272
-3.187500 1.027232
-3.125000 1.027127
-3.062500 1.026871
-3.000000 1.026287
-2.937500 1.025047
-2.875000 1.022591
-2.812500 1.018065
-2.750000 1.010316
-2.687500 0.998013
-2.625000 0.979968
-2.562500 0.955642
-2.500000 0.925770
-2.437500 0.892873
-2.375000 0.861404
-2.312500 0.837285
-2.250000 0.826780
-2.187500 0.834950
-2.125000 0.864113
-2.062500 0.912875
-2.000000 0.976099
-1.937500 1.045897
-1.875000 1.113341
-1.812500 1.170366
-1.750000 1.211304
-1.687500 1.233667
-1.625000 1.238093
-1.562500 1.227622
-1.500000 1.206635
-1.437500 1.179781
-1.375000 1.151163
-1.312500 1.123862
-1.250000 1.099811
-1.187500 1.079913
-1.125000 1.064286
-1.062500 1.052553
-1.000000 1.044083
-0.937500 1.038180
-0.875000 1.034193
-0.812500 1.031575
-0.750000 1.029900
-0.687500 1.028853
-0.625000 1.028211
-0.562500 1.027826
-0.500000 1.027599
-0.437500 1.027467
-0.375000 1.027391
-0.312500 1.027347
-0.250000 1.027323
-0.187500 1.027310
-0.125000 1.027303
-0.062500 1.027300
0.000000 1.027298
0.062500 1.027300
0.125000 1.027303
0.187500 1.027310
0.250000 1.027323
0.312500 1.027347
0.375000 1.027391
0.437500 1.027467
0.500000 1.027599
0.562500 1.027826
0.625000 1.028211
0.687500 1.028852
0.750000 1.029900
0.812500 1.031575
0.875000 1.034193
0.937500 1.038180
1.000000 1.044083
1.062500 1.052553
1.125000 1.064286
1.187500 1.079912
1.250000 1.099810
1.312500 1.123860
1.375000 1.151161
1.437500 1.179779
1.500000 1.206632
1.562500 1.227619
1.625000 1.238090
1.687500 1.233664
1.750000 1.211302
1.812500 1.170364
1.875000 1.113340
1.937500 1.045897
2.000000 0.976100
2.062500 0.912877
2.125000 0.864116
2.187500 0.834952
2.250000 0.826783
2.312500 0.837287
2.375000 0.861407
2.437500 0.892875
2.500000 0.925771
2.562500 0.955643
2.625000 0.979969
2.687500 0.998014
2.750000 1.010316
2.812500 1.018066
2.875000 1.022591
2.937500 1.025047
3.000000 1.026287
3.062500 1.026871
3.125000 1.027127
3.187500 1.027232
3.250000 1.027272
3.312500 1.027286
3.375000 1.027291
3.437500 1.027292
3.500000 1.027293
3.562500 1.027293
3.625000 1.027293
3.687500 1.027293
3.750000 1.027293
3.812500 1.027293
3.875000 1.027293
3.937500 1.027293
4.000000 1.027293
4.062500 1.027293
4.125000 1.027293
4.187500 1.027293
4.250000 1.027293
4.312500 1.027293
4.375000 1.027293
4.437500 1.027293
4.500000 1.027293
4.562500 1.027293
4.625000 1.027293
4.687500 1.027293
4.750000 1.027293
4.812500 1.027293
4.875000 1.027293
4.937500 1.027293
5.000000 1.027293
