-5.000000 2.289992
-4.937500 2.289992
-4.875000 2.289992
-4.812500 2.289992
-4.750000 2.289992
-4.687500 2.289992
-4.625000 2.289992
-4.562500 2.289992
-4.500000 2.289992
-4.437500 2.289992
-4.375000 2.289992
-4.312500 2.289992
-4.250000 2.289992
-4.187500 2.289992
-4.125000 2.289992
-4.062500 2.289992
-4.000000 2.289992
-3.937500 2.289992
-3.875000 2.289992
-3.812500 2.289992
-3.750000 2.289992
-3.687500 2.289992
-3.625000 2.289992
-3.562500 2.289992
-3.500000 2.289991
-3.437500 2.289987
-3.375000 2.289975
-3.312500 2.289939
-3.250000 2.289838
-3.187500 2.289575
-3.125000 2.288935
-3.062500 2.287500
-3.000000 2.284526
-2.937500 2.278846
-2.875000 2.268893
-2.812500 2.252985
-2.750000 2.229989
-2.687500 2.200376
-2.625000 2.167336
-2.562500 2.137388
-2.500000 2.119724
-2.437500 2.123878
-2.375000 2.156033
-2.312500 2.215286
-2.250000 2.291699
-2.187500 2.367698
-2.125000 2.422957
-2.062500 2.441258
-2.000000 2.416557
-1.937500 2.355612
-1.875000 2.275991
-1.812500 2.200259
-1.750000 2.148769
-1.687500 2.133818
-1.625000 2.157094
-1.562500 2.210745
-1.500000 2.281080
-1.437500 2.353130
-1.375000 2.414505
-1.312500 2.457571
-1.250000 2.479846
-1.187500 2.483042
-1.125000 2.471454
-1.062500 2.450332
-1.000000 2.424625
-0.937500 2.398250
-0.875000 2.373847
-0.812500 2.352855
-0.750000 2.335784
-0.687500 2.322516
-0.625000 2.312585
-0.562500 2.305385
-0.500000 2.300306
-0.437500 2.296808
-0.375000 2.294448
-0.312500 2.292887
-0.250000 2.291875
-0.187500 2.291236
-0.125000 2.290852
-0.062500 2.290649
0.000000 2.290586
0.062500 2.290649
0.125000 2.290852
0.187500 2.291236
0.250000 2.291875
0.312500 2.292887
0.375000 2.294448
0.437500 2.296808
0.500000 2.300306
0.562500 2.305385
0.625000 2.312584
0.687500 2.322515
0.750000 2.335783
0.812500 2.352853
0.875000 2.373843
0.937500 2.398246
1.000000 2.424619
1.062500 2.450326
1.125000 2.471447
1.187500 2.483034
1.250000 2.479839
1.312500 2.457565
1.375000 2.414500
1.437500 2.353128
1.500000 2.281080
1.562500 2.210748
1.625000 2.157099
1.687500 2.133824
1.750000 2.148774
1.812500 2.200263
1.875000 2.275991
1.937500 2.355609
2.000000 2.416552
2.062500 2.441252
2.125000 2.422951
2.187500 2.367695
2.250000 2.291699
2.312500 2.215289
2.375000 2.156039
2.437500 2.123884
2.500000 2.119731
2.562500 2.137394
2.625000 2.167341
2.687500 2.200379
2.750000 2.229992
2.812500 2.252986
2.875000 2.268894
2.937500 2.278846
3.000000 2.284526
3.062500 2.287500
3.125000 2.288935
3.187500 2.289575
3.250000 2.289838
3.312500 2.289939
3.375000 2.289975
3.437500 2.289987
3.500000 2.289991
3.562500 2.289992
3.625000 2.289992
3.687500 2.289992
3.750000 2.289992
3.812500 2.289992
3.875000 2.289992
3.937500 2.289992
4.000000 2.289992
4.062500 2.289992
4.125000 2.289992
4.187500 2.289992
4.250000 2.289992
4.312500 2.289992
4.375000 2.289992
4.437500 2.289992
4.500000 2.289992
4.562500 2.289992
4.625000 2.289992
4.687500 2.289992
4.750000 2.289992
4.812500 2.289992
4.875000 2.289992
4.937500 2.289992
5.000000 2.289992
