-5.000000 1.675492
-4.937500 1.675492
-4.875000 1.675492
-4.812500 1.675492
-4.750000 1.675492
-4.687500 1.675492
-4.625000 1.675492
-4.562500 1.675492
-4.500000 1.675492
-4.437500 1.675492
-4.375000 1.675492
-4.312500 1.675492
-4.250000 1.675492
-4.187500 1.675492
-4.125000 1.675492
-4.062500 1.675492
-4.000000 1.675492
-3.937500 1.675492
-3.875000 1.675492
-3.812500 1.675492
-3.750000 1.675492
-3.687500 1.675492
-3.625000 1.675492
-3.562500 1.675492
-3.500000 1.675492
-3.437500 1.675494
-3.375000 1.675498
-3.312500 1.675513
-3.250000 1.675555
-3.187500 1.675670
-3.125000 1.675958
-3.062500 1.676633
-3.000000 1.678100
-2.937500 1.681060
-2.875000 1.686581
-2.812500 1.696086
-2.750000 1.711117
-2.687500 1.732816
-2.625000 1.761113
-2.562500 1.793835
-2.500000 1.826130
-2.437500 1.850706
-2.375000 1.859223
-2.312500 1.844713
-2.250000 1.804366
-2.187500 1.741573
-2.125000 1.666213
-2.062500 1.592718
-2.000000 1.536391
-1.937500 1.509198
-1.875000 1.516517
-1.812500 1.555967
-1.750000 1.618541
-1.687500 1.691480
-1.625000 1.761734
-1.562500 1.818908
-1.500000 1.856933
-1.437500 1.874323
-1.375000 1.873302
-1.312500 1.858357
-1.250000 1.834752
-1.187500 1.807362
-1.125000 1.779994
-1.062500 1.755156
-1.000000 1.734156
-0.937500 1.717368
-0.875000 1.704557
-0.812500 1.695162
-0.750000 1.688503
-0.687500 1.683923
-0.625000 1.680856
-0.562500 1.678850
-0.500000 1.677564
-0.437500 1.676756
-0.375000 1.676255
-0.312500 1.675949
-0.250000 1.675766
-0.187500 1.675658
-0.125000 1.675597
-0.062500 1.675566
0.000000 1.675557
0.062500 1.675566
0.125000 1.675597
0.187500 1.675658
0.250000 1.675766
0.312500 1.675949
0.375000 1.676255
0.437500 1.676756
0.500000 1.677564
0.562500 1.678850
0.625000 1.680856
0.687500 1.683923
0.750000 1.688503
0.812500 1.695162
0.875000 1.704557
0.937500 1.717368
1.000000 1.734155
1.062500 1.755156
1.125000 1.779994
1.187500 1.807362
1.250000 1.834752
1.312500 1.858357
1.375000 1.873302
1.437500 1.874323
1.500000 1.856933
1.562500 1.818907
1.625000 1.761734
1.687500 1.691480
1.750000 1.618541
1.812500 1.555967
1.875000 1.516517
1.937500 1.509198
2.000000 1.536391
2.062500 1.592718
2.125000 1.666213
2.187500 1.741573
2.250000 1.804366
2.312500 1.844713
2.375000 1.859223
2.437500 1.850706
2.500000 1.826130
2.562500 1.793835
2.625000 1.761113
2.687500 1.732816
2.750000 1.711117
2.812500 1.696086
2.875000 1.686581
2.937500 1.681060
3.000000 1.678100
3.062500 1.676633
3.125000 1.675958
3.187500 1.675670
3.250000 1.675555
3.312500 1.675513
3.375000 1.675498
3.437500 1.675494
3.500000 1.675492
3.562500 1.675492
3.625000 1.675492
3.687500 1.675492
3.750000 1.675492
3.812500 1.675492
3.875000 1.675492
3.937500 1.675492
4.000000 1.675492
4.062500 1.675492
4.125000 1.675492
4.187500 1.675492
4.250000 1.675492
4.312500 1.675492
4.375000 1.675492
4.437500 1.675492
4.500000 1.675492
4.562500 1.675492
4.625000 1.675492
4.687500 1.675492
4.750000 1.675492
4.812500 1.675492
4.875000 1.675492
4.937500 1.675492
5.000000 1.675492
